framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,65536,1.5142154693603516
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,65536,2.0984917958577474
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2560,1024,0.19915839831034343
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2560,768,0.1833621342976888
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,16384,0.34991254806518557
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,16384,0.5354474385579426
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2560,512,0.18492159843444825
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2560,256,0.13941334088643392
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,12288,0.2686858812967936
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,12288,0.4095264116923015
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2560,128,0.11835947036743164
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,65536,1.5378677368164062
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,10240,0.2319808006286621
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,10240,0.3642815907796224
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,16384,0.5103263854980469
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,12288,0.45464000701904295
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,8192,0.19310399691263835
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,8192,0.2963040033976237
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,12288,0.1590549310048421
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,10240,0.14021226565043132
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,7168,0.1653322696685791
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,7168,0.23830080032348633
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,10240,0.43334185282389326
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,65536,1.0517983754475912
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,6144,0.13579840660095216
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,6144,0.21740585962931314
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,16384,0.20923306147257487
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,8192,0.11372906366984051
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,5120,0.11562559604644776
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,5120,0.17024000485738117
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,8192,0.4045546531677246
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,7168,0.10452799797058106
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,4096,0.09268373648325602
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,4096,0.13184853394826251
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,6144,0.09826133251190186
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,5120,0.08676479657491049
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,3584,0.0813536008199056
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,3584,0.11515200138092041
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,4096,0.0720309336980184
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,7168,0.40137599309285477
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,3072,0.068776535987854
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,3072,0.09764800071716309
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,6144,0.3868032137552897
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,3584,0.06610453526178996
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,2560,0.05886079867680868
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,2560,0.08391786416371663
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,5120,0.3701749483744303
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,3072,0.05544426838556925
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,2048,0.04515093167622884
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,2048,0.06789759794871011
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,2560,0.04788906574249267
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,4096,0.3579200108846029
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,1536,0.034645334879557295
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,1536,0.051907201608022056
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,2048,0.03967680136362712
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,3584,0.3539775848388672
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,1024,0.024021333456039427
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,1024,0.039869864781697587
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,1536,0.032788266738255814
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,1024,0.02505813241004944
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,768,0.018994132677714028
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,768,0.03495253324508667
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,3072,0.34739198684692385
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,768,0.021499733130137123
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,512,0.01390506625175476
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,512,0.030341333150863646
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,2560,0.3359519958496094
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,512,0.020064000288645426
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,256,0.011179733276367187
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,256,0.027219200134277345
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,2048,0.2854229291280111
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,256,0.020637865861256918
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,128,0.008835200468699138
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,128,0.024530132611592613
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,1536,0.1982975959777832
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,128,0.01983039975166321
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,64,0.00806826651096344
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,64,0.02248426675796509
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,2048,32,0.008306133250395458
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,2048,32,0.020895999670028687
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,65536,1.090931193033854
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,65536,1.9304607391357422
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,65536,0.93450558980306
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,1024,0.18116052945454914
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,16384,0.2749066670735677
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,16384,0.4920703887939453
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,768,0.1775050640106201
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,512,0.17353386878967286
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,12288,0.20478399594624838
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,12288,0.3727018674214681
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,256,0.136627197265625
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,2048,128,0.11565759976704915
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,10240,0.17824959754943848
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,10240,0.3097898801167806
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,65536,1.3246378580729166
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,16384,0.4717706680297852
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,8192,0.14714345932006836
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,8192,0.250163205464681
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,16384,0.1740608056386312
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,12288,0.14067840576171875
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,7168,0.1290773312250773
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,7168,0.22038826942443848
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,12288,0.4317589441935222
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,10240,0.12032746473948161
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,6144,0.10767680009206135
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,6144,0.1901301383972168
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,8192,0.09817173480987548
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,7168,0.09060373306274414
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,5120,0.08924586772918701
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,5120,0.15802240371704102
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,10240,0.4106890678405762
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,6144,0.08329599698384603
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,4096,0.06996373335520426
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,4096,0.12207252979278564
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,5120,0.07606613636016846
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,8192,0.3867317199707031
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,3584,0.06104640165964762
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,3584,0.10554347038269044
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,4096,0.060711467266082765
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,7168,0.38619521458943684
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,3072,0.055094401041666664
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,3072,0.09008533159891764
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,3584,0.05545599857966105
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,3072,0.04816426833470662
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,2560,0.042266666889190674
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,2560,0.07496853669484457
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,6144,0.3739839871724447
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,5120,0.3614698727925619
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,2048,0.034230399131774905
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,2048,0.05960533221562704
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,2560,0.04091093142827352
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,2048,0.03429973522822062
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,1536,0.026501333713531493
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,1536,0.04766826629638672
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,4096,0.3481343905131022
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,65536,0.7794677098592122
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,1024,0.022745599349339805
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,1024,0.04190400044123332
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,1536,0.028394667307535808
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,3584,0.35342718760172526
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,768,0.01520853340625763
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,1024,0.0218666672706604
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,768,0.03433173497517904
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,768,0.018988800048828126
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,512,0.011546666423479717
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,512,0.030181332429250078
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,3072,0.34084692001342776
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,512,0.017866667111714682
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,256,0.010014933347702027
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,256,0.026472532749176027
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,2560,0.28827838897705077
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,256,0.019026132424672444
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,128,0.008700799942016602
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,128,0.02453226645787557
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,2048,0.22338666915893554
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,128,0.018529067436854042
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,64,0.00870293378829956
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,64,0.02119893431663513
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1536,32,0.007890133559703827
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1536,32,0.02022613286972046
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,65536,0.7093472162882487
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,65536,1.7538197835286458
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,1536,0.1820533275604248
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,1024,0.1767573356628418
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,16384,0.1770293394724528
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,16384,0.44806613922119143
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,768,0.1759402592976888
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,512,0.1710634708404541
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,12288,0.13647359212239582
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,12288,0.34128427505493164
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,256,0.13485867182413738
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1536,128,0.11458240350087483
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,10240,0.11783146858215332
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,10240,0.28453760147094725
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,12288,0.11628692944844563
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,16384,0.14278720219930013
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,8192,0.0958954652150472
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,8192,0.22945812543233238
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,65536,1.142361577351888
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,16384,0.43497387568155926
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,7168,0.08246186574300131
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,7168,0.20133652687072753
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,10240,0.10377600193023681
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,12288,0.40113067626953125
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,6144,0.07248746554056804
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,6144,0.17429226239522297
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,8192,0.08193279902140299
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,7168,0.0793013334274292
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,5120,0.06074239810307821
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,5120,0.14596479733784992
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,6144,0.0707360029220581
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,5120,0.06537386576334635
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,4096,0.04667946497599284
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,4096,0.11102933088938396
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,10240,0.38804801305135095
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,8192,0.3700736045837402
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,3584,0.04090346495310466
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,3584,0.09416213035583496
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,4096,0.0515008012453715
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1536,65536,0.6523520151774089
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,3072,0.03682986497879028
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,3072,0.0840458631515503
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,3584,0.046570666631062824
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,7168,0.369596799214681
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,2560,0.02966933250427246
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,2560,0.06556160052617391
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,3072,0.039369599024454756
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,6144,0.3586517333984375
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,2048,0.02416960000991821
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,2048,0.05201813379923502
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,2560,0.034145065148671466
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,2048,0.028946133454640706
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,1536,0.0192138671875
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,1536,0.041323733329772946
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,5120,0.3495978673299154
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,1536,0.02456106742223104
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,1024,0.014446933070818582
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,1024,0.03387519915898641
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,4096,0.33761707941691077
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,1024,0.018413867553075156
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,768,0.011228799819946289
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,768,0.030814933776855468
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,3584,0.34635200500488283
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,768,0.01572480003039042
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,512,0.008752000331878663
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,512,0.02485226591428121
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,3072,0.3125664075215658
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,512,0.014870400230089823
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,256,0.006378666559855144
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,256,0.02262826760609945
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,2560,0.23170347213745118
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,256,0.01717653274536133
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,128,0.006232533355553945
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,128,0.020827732483545938
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,2048,0.18971093495686847
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,1024,128,0.016951467593510947
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,64,0.00586346685886383
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,64,0.019243733088175455
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,1024,32,0.005850666761398315
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,1024,32,0.019270400206247963
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,768,65536,0.5565088272094727
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,8192,1024,1536,0.17782400449117025
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,768,65536,1.6746101379394531
