framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,3072,0.1917941411336263
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,3072,0.1294485330581665
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,16384,0.3709952036539713
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,2560,0.1636778672536214
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,2560,0.11087786356608073
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,3584,0.09689173698425294
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,2048,0.14036587079366047
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,2048,0.09828906853993734
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,4096,0.10822506745656331
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,1536,0.1069258689880371
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,1536,0.0796778678894043
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,3072,0.08473599751790364
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,1024,0.07339946428934732
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,1024,0.060938668251037595
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,2560,0.07394346396128336
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,768,0.05911573171615601
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,768,0.05162986516952515
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,1024,0.04180266857147217
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,512,0.043484799067179364
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,512,0.0472053329149882
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,2048,0.06455573240915934
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,256,0.031033599376678468
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,256,0.041612799962361655
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,1536,0.05293759902318319
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,128,0.021835732460021972
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,128,0.033659732341766356
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,768,0.03644693295160929
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,64,0.020258132616678873
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,64,0.031438932816187544
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,65536,32,0.019271467129389444
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,65536,32,0.032503465811411544
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,65536,1.0133589426676433
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,65536,0.6759573618570964
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,128,0.02372480034828186
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,16384,0.2599551995595296
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,16384,0.1773983955383301
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,256,0.026012800137201947
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,12288,0.20365653038024903
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,12288,0.14045333862304688
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,65536,512,0.03219306667645772
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,10240,0.17065919240315755
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,10240,0.12296319802602132
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,10240,0.07422186533610026
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,8192,0.13819732666015624
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,8192,0.09818027019500733
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,12288,0.08716479937235513
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,7168,0.12717333634694417
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,7168,0.08634239832560221
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,16384,0.11222826639811198
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,6144,0.10472319920857746
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,6144,0.07587839762369791
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,8192,0.06034026543299357
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,5120,0.08815786838531495
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,5120,0.06642453273137411
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,7168,0.05553173224131266
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,4096,0.0695199966430664
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,4096,0.05846933523813883
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,5120,0.04280106623967488
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,3584,0.05885333220163981
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,3584,0.053710933526357016
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,6144,0.04862506786982219
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,3072,0.05117760101954142
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,3072,0.048021332422892256
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,4096,0.03630293210347493
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,2560,0.044130134582519534
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,2560,0.04341013431549072
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,3584,0.03314346671104431
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,2048,0.03482666810353597
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,2048,0.037247999509175615
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,3072,0.030269867181777953
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,1536,0.027194666862487792
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,1536,0.03262719909350077
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,2560,0.026565333207448322
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,1024,0.019422932465871175
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,1024,0.029956267277399702
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,1024,0.01625920037428538
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,768,0.015793066223462424
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,768,0.02677759925524394
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,1536,0.02034453352292379
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,512,0.012551466623942057
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,512,0.023130667209625245
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,2048,0.023367466529210408
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,256,0.009976533055305482
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,256,0.02262506683667501
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,256,0.010797866185506185
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,128,0.009179733196894328
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,128,0.02076906760533651
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,128,0.010732799768447876
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,768,0.014314666390419006
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,64,0.020823466777801513
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,32,0.008828799923261006
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,16384,32,0.02127466599146525
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,512,0.012810666362444559
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,16384,64,0.008733866612116496
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,65536,0.5212736129760742
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,16384,0.17608532905578614
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,16384,0.1349610646565755
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,65536,0.7128202438354492
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,12288,0.13752427101135253
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,12288,0.10891733169555665
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,12288,0.06321599880854288
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,10240,0.13108373483022054
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,10240,0.09788906574249268
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,16384,0.08079893589019775
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,8192,0.10231573581695556
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,8192,0.07971306641896567
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,10240,0.05434879859288534
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,7168,0.09268799622853598
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,7168,0.07132373650868734
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,8192,0.044650665918986004
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,6144,0.07682773272196451
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,6144,0.06154239972432455
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,7168,0.04127999941507975
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,5120,0.06734506289164224
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,5120,0.05604586601257324
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,6144,0.03662826617558797
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,4096,0.05214826663335165
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,4096,0.048631465435028075
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,5120,0.03280426661173503
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,3584,0.045969065030415854
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,3584,0.04493759870529175
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,4096,0.02744106650352478
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,3072,0.038873600959777835
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,3072,0.04008959929148356
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,3584,0.025626667340596515
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,2560,0.03327999909718831
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,2560,0.037980798880259195
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,3072,0.022776534159978233
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,2048,0.02681066592534383
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,2048,0.03365439971288045
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,2560,0.021412267287572225
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,1536,0.021115734179814657
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,1536,0.030032000939051312
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,1536,0.016132266322771708
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,1024,0.015621333320935567
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,1024,0.027140265703201293
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,2048,0.01837973395983378
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,768,0.012417067090670269
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,768,0.023128533363342287
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,1024,0.012876799702644348
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,512,0.00957973301410675
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,512,0.021219199895858763
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,768,0.01165120005607605
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,256,0.006325333317120869
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,256,0.01876693367958069
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,256,0.009611733754475911
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,128,0.005883733431498209
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,128,0.018950400749842326
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,512,0.010391466816266378
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,64,0.0055178667108217875
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,64,0.017978666226069133
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,12288,32,0.005475200215975444
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,12288,32,0.017951999107996622
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,128,0.00951573352018992
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,65536,0.6308074951171875
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,65536,0.4697429339090983
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,16384,0.15591360727945963
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,16384,0.12225173314412434
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,16384,0.0782090663909912
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,12288,0.12189653714497883
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,12288,0.09394773642222086
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,12288,0.06039040088653565
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,10240,0.10296853383382161
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,10240,0.08341440359751383
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,16384,65536,0.39749120076497396
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,8192,0.08576959768931071
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,8192,0.06864000161488851
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,10240,0.05223466555277506
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,7168,0.07694079875946044
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,7168,0.06326613426208497
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,8192,0.042499200503031416
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,6144,0.06489493449529013
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,6144,0.052627201875050864
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,12288,65536,0.29566612243652346
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,5120,0.053047466278076175
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,5120,0.04863253434499105
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,7168,0.03993920087814331
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,4096,0.04307093222935994
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,4096,0.043789867560068765
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,6144,0.035046398639678955
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,3584,0.03760639826456706
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,3584,0.03934400081634522
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,5120,0.03213546673456828
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,3072,0.03223573366800944
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,3072,0.03763200044631958
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,4096,0.02694186568260193
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,2560,0.027924267450968425
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,2560,0.03398720026016235
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,3584,0.0246453324953715
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,2048,0.022606933116912843
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,2048,0.030179200569788615
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,3072,0.022725333770116173
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,1536,0.017621332406997682
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,1536,0.028576000531514482
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,1536,0.01576640009880066
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,1024,0.012844799955685934
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,1024,0.024562132358551026
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,2560,0.020725333690643312
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,768,0.010779733459154766
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,768,0.021843200922012328
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,2048,0.017795199155807497
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,512,0.008851200342178345
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,512,0.021014400323232017
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,768,0.01165120005607605
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,256,0.007161599894364675
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,256,0.018709333737691243
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,1024,0.012570666273434958
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,128,0.00573333352804184
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,128,0.018629332383473717
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,256,0.009544533491134644
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,64,0.006332799792289734
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,64,0.018947199980417887
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,10240,32,0.006668800115585327
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,10240,32,0.01876693367958069
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,512,0.009961600104967754
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,8192,65536,0.5064661343892415
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,128,0.008810666203498841
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,8192,65536,0.39451414744059243
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,8192,16384,0.1275765339533488
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,8192,16384,0.10398186842600506
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,8192,12288,0.09706026713053385
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,8192,12288,0.08460266590118408
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,8192,12288,0.06034559806187948
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,8192,10240,0.08728426297505697
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,8192,10240,0.07425386905670166
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,8192,16384,0.07519573370615641
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,8192,8192,0.06897813479105631
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,8192,8192,0.060543998082478845
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,8192,10240,0.05195519924163818
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,8192,7168,0.061970134576161705
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,8192,7168,0.05635519822438558
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,8192,8192,0.04182506799697876
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,8192,6144,0.05147093137105306
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,8192,6144,0.0482261339823405
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,8192,7168,0.03976000150044759
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,8192,5120,0.042916266123453777
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,8192,5120,0.04428799947102864
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,8192,6144,0.03427626689275105
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,8192,4096,0.034414935111999514
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,8192,4096,0.038840532302856445
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,10240,65536,0.28696959813435874
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,float16,768,8192,3584,0.030909866094589233
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,fp8,768,8192,3584,0.03806186517079671
TRTLLM,1.2.0rc6,NVIDIA GB200,gemm,torch_flow,nvfp4,768,8192,5120,0.031411200761795044
