framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,6144,0.2936565399169922
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,6144,0.21365440686543785
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,12288,65536,1.4457504272460937
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,5120,0.2538826624552409
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,5120,0.20484906832377114
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,6144,0.13876907030741376
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,4096,0.193341859181722
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,4096,0.1461429278055827
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,7168,0.15487039883931478
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,3584,0.1599199930826823
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,3584,0.12551146348317463
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,5120,0.12138880093892415
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,3072,0.14121707280476886
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,3072,0.1088213364283244
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,3584,0.08808746337890624
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,2560,0.11943786938985188
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,2560,0.09825173219045004
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,4096,0.09891093571980794
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,2048,0.10171093146006267
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,2048,0.08151679833730062
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,3072,0.07936426798502604
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,1536,0.07646506627400716
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,1536,0.06555413405100505
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,2048,0.058856534957885745
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,1024,0.05362133185068766
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,1024,0.049394134680430093
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,1536,0.049968000253041586
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,768,0.041698133945465087
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,768,0.04902720053990682
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,2560,0.06868053277333577
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,512,0.02927146752675374
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,512,0.04121066729227702
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,768,0.03501546780268351
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,256,0.02108586629231771
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,256,0.04309440056482951
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,512,0.031380265951156616
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,128,0.017385600010553996
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,128,0.031572266419728594
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,128,0.024327466885248818
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,64,0.01569493313630422
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,1024,0.038646399974823
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,10240,32,0.01716266671816508
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,64,0.031221334139506025
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,10240,32,0.031880533695220946
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,256,0.026778666178385417
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,65536,2.0218143463134766
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,65536,2.5137972513834637
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,16384,0.6500703811645507
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,16384,0.6250368118286133
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,12288,0.6009962717692058
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,12288,0.4224213282267253
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,12288,0.20543039639790855
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,10240,0.38811521530151366
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,10240,0.2850165367126465
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,16384,0.2808298746744792
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,8192,0.3154560089111328
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,8192,0.25975467363993326
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,10240,0.17550400098164876
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,7168,0.272270933787028
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,7168,0.20839145978291831
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,8192,0.14308907190958658
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,6144,0.24333440462748207
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,6144,0.17657920519510906
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,7168,0.12650240262349446
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,5120,0.1846175988515218
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,5120,0.15204052925109862
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,10240,65536,1.2114805857340494
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,4096,0.1571605364481608
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,4096,0.1504458745320638
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,6144,0.11365653673807781
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,3584,0.13530559539794923
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,3584,0.11009173393249512
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,5120,0.09935572942097982
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,3072,0.11550079981486003
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,3584,0.07513706684112549
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,3072,0.09230613708496094
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,2560,0.09578346411387126
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,2560,0.08578240076700847
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,4096,0.08268266518910726
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,2048,0.08135999838511149
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,2048,0.07158400217692057
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,2560,0.05744959910710653
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,1536,0.06031680107116699
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,1536,0.05995839834213257
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,2048,0.04911359945933024
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,1024,0.04258453448613485
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,1024,0.04519786834716797
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,3072,0.06607040166854858
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,768,0.03373333215713501
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,768,0.043347199757893876
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,768,0.029949865738550824
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,512,0.02471253275871277
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,1024,0.03262186646461487
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,512,0.03777066469192505
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,256,0.01755519906679789
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,256,0.03215466737747193
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,256,0.023452800512313843
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,128,0.016218666235605875
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,128,0.03271680076917012
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,128,0.022088533639907836
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,1536,0.04102720022201538
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,64,0.01740586757659912
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,512,0.02632960081100464
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,8192,32,0.018161066373189292
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,64,0.031778132915496825
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,8192,32,0.033293867111206056
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,65536,1.8046133677164715
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,65536,2.433721669514974
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,16384,0.5098976135253906
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,16384,0.610859743754069
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,12288,0.49310719172159834
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,12288,0.3419466654459635
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,12288,0.18492906888326008
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,10240,0.3432640075683594
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,10240,0.3064480145772298
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,16384,0.23829332987467447
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,8192,0.27191146214803064
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,8192,0.21023146311442056
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,10240,0.15718612670898438
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,7168,0.24027093251546225
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,7168,0.1956714630126953
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,8192,0.1250442663828532
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,6144,0.19545706113179523
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,6144,0.16539626121520995
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,7168,0.11260586579640705
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,5120,0.1692405382792155
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,5120,0.13980906804402668
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,6144,0.1005834658940633
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,4096,0.13164587020874025
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,4096,0.10788160165150959
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,5120,0.09008320172627768
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,3584,0.12295253276824951
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,3584,0.10009173552195232
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,4096,0.07286079724629721
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,3072,0.10057919820149738
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,3072,0.08839253584543863
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,3584,0.06636586586634317
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,2560,0.08833279609680175
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,2560,0.0760416030883789
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,3072,0.05877759853998819
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,2048,0.0683199961980184
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,2048,0.0632213314374288
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,2560,0.05156266689300537
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,1536,0.0535370667775472
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,1536,0.05324693520863851
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,2048,0.04408533175786336
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,1024,0.03614399830500285
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,1024,0.04193280140558879
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,1536,0.037088000774383546
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,768,0.029589333136876422
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,768,0.040408531824747726
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,768,0.026632533470789595
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,512,0.021895466248194377
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,512,0.0347264011700948
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,1024,0.028971733649571736
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,256,0.014890666802724203
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,256,0.028922667105992634
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,256,0.02062186598777771
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,128,0.013686399658521017
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,128,0.02752959926923116
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,512,0.024578134218851723
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,64,0.01204159955183665
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,64,0.027565866708755493
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,7168,32,0.012169599533081055
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,7168,32,0.02635306715965271
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,128,0.019357866048812865
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,65536,1.9084351857503254
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,65536,1.6938026428222657
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,16384,0.4810976028442383
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,16384,0.4364501317342122
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,8192,65536,1.0516682942708333
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,12288,0.36371946334838867
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,12288,0.39778881072998046
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,12288,0.17041600545247396
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,10240,0.31439040501912435
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,10240,0.26167893409729004
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,16384,0.21846292813618978
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,8192,0.24278613726298012
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,8192,0.2111423969268799
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,10240,0.154366938273112
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,7168,0.21634666124979654
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,7168,0.18161066373189289
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,8192,0.12457706928253173
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,6144,0.18258879979451498
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,6144,0.15430827140808107
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,6144,0.10022079944610596
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,5120,0.15072959264119465
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,5120,0.12412693500518798
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,7168,0.11265920003255207
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,4096,0.12333973248799641
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,4096,0.10266346931457519
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,4096,0.0729535977045695
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,3584,0.10838613510131836
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,3584,0.09436586697896322
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,5120,0.08821226755777994
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,3072,0.09045120080312094
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,3072,0.07994133631388346
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,3584,0.06595093409220378
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,2560,0.07805866400400797
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,2560,0.07419946988423666
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,3072,0.058132266998291014
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,2048,0.06124053398768107
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,2048,0.060236799716949466
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,7168,65536,0.9070250829060873
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,1536,0.04673813184102376
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,1536,0.06317333380381265
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,2048,0.04207786719004313
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,1024,0.03221653302510579
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,1024,0.039842132727305093
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,2560,0.05034026702245077
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,768,0.025796266396840413
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,768,0.03816320101420085
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,1536,0.035743999481201175
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,512,0.019215999046961467
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,512,0.033192533254623416
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,768,0.026289065678914387
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,256,0.013726933797200521
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,256,0.02766079902648926
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,512,0.023449599742889404
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,128,0.012423466642697651
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,1024,0.027714133262634277
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,128,0.025399466355641682
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,64,0.010433066884676616
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,64,0.025566933552424113
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,6144,32,0.010781866312026978
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,6144,32,0.024668800830841064
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,256,0.020514132579167683
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,6144,128,0.018999467293421425
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,5120,65536,1.5876448313395182
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,5120,65536,1.520193099975586
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,5120,16384,0.4564341227213542
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,5120,16384,0.40889279047648114
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,5120,12288,0.2902346611022949
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,5120,12288,0.27946240107218423
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,5120,12288,0.1559541384379069
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,5120,10240,0.252129062016805
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,5120,10240,0.24364693959554037
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4096,5120,16384,0.19258880615234375
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4096,5120,8192,0.20306347211201986
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4096,5120,8192,0.18978026707967122
